id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
4835,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,0,0
4836,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.16281,-0.37739,-0.34997,-1.11923,-0.28185,1,0,0,0,0
4837,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.66406,-0.49694,-0.34997,-1.41464,-0.28185,0,0,0,1,1
4838,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,-0.39736,0.91594,-0.34997,1.53945,-0.28185,0,0,0,1,1
4839,-0.04887,0.51221,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,1
4840,-0.25992,0.03373,-0.1097,-0.0891,-0.02372,-0.04247,0.93187,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,1
4841,-0.25992,0.14864,-0.1097,-0.0891,-0.02372,-0.04247,1.65424,-0.6817,4.4193,1.53945,-0.28185,0,0,0,1,1
4842,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.81358,2.02451,-0.34997,-0.233,-0.28185,0,0,0,1,1
4843,-0.25992,-0.23878,-0.1097,-0.0891,-0.02372,-0.04247,-0.39081,1.36154,-0.34997,0.06241,-0.28185,0,0,1,0,0
4844,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.33923,1.98103,-0.34997,-0.233,-0.28185,0,0,0,1,0
4845,0.67292,0.75333,-0.1097,-0.0891,-0.02372,-0.04247,-0.37794,-0.06221,0.92184,1.83486,-0.28185,0,0,0,1,1
4846,-0.25992,-0.15542,1.26055,-0.0891,-0.02372,-0.04247,-0.89141,0.24211,-0.34997,0.35782,-0.28185,0,0,0,0,1
4847,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.58455,0.42687,-0.34997,0.94864,-0.28185,0,0,0,0,0
4848,-0.25992,-0.34334,-0.1097,-0.0891,-0.02372,-0.04247,-1.05779,-0.6817,-0.34997,1.53945,-0.28185,1,0,0,1,0
4849,-0.25992,-0.34146,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.48607,-0.34997,-1.11923,-0.28185,0,0,1,1,1
4850,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.33392,-0.21436,-0.34997,-0.52841,-0.28185,1,0,0,1,1
4851,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,1
4852,0.34402,2.12201,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,0,0
4853,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.55128,-0.34997,0.94864,-0.28185,0,0,0,1,0
4854,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.54729,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
4855,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.67285,0.416,-0.34997,-0.233,-0.28185,0,0,0,0,0
4856,-0.25992,-0.15602,-0.1097,-0.0891,-0.02372,-0.04247,-0.34784,1.29633,-0.03202,0.35782,-0.28185,0,0,1,1,0
4857,-0.18862,0.37913,-0.1097,-0.0891,-0.02372,-0.04247,0.06872,-0.25784,-0.34997,0.06241,-0.28185,0,0,0,0,0
4858,-0.25992,-0.13821,4.04258,-0.0891,-0.02372,-0.04247,-1.12838,1.93756,-0.34997,0.94864,-0.28185,0,0,0,1,0
4859,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,1.87569,-1.11923,-0.28185,0,0,0,1,1
4860,-0.25992,-0.05203,-0.1097,-0.0891,-0.02372,-0.04247,0.70965,-0.6817,1.55774,-0.82382,-0.28185,0,0,0,1,1
4861,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,1,0,0,1,1
4862,-0.25992,-0.33722,-0.1097,-0.0891,-0.02372,-0.04247,0.3766,2.14406,-0.03202,0.94864,-0.28185,1,0,0,1,0
4863,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.06236,-0.39912,-0.34997,-1.11923,-0.28185,0,0,0,1,0
4864,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.56215,-0.34997,-1.11923,-0.28185,1,0,1,1,0
4865,0.65945,3.35306,-0.1097,-0.0891,-0.02372,-0.04247,1.55091,-0.6817,1.55774,-0.82382,-0.28185,1,0,0,1,1
4866,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.84626,0.6225,-0.34997,-1.41464,-0.28185,1,0,0,0,1
4867,-0.25992,-0.33479,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.51868,-0.34997,-0.52841,-0.28185,1,0,0,1,1
4868,-0.25992,-0.22427,-0.1097,-0.0891,-0.02372,-0.04247,-0.49538,-0.58389,-0.03202,1.53945,3.54793,0,0,0,1,1
4869,-0.25992,-0.07153,-0.1097,-0.0891,-0.02372,-0.04247,0.63262,3.42652,-0.34997,-0.82382,-0.28185,1,0,0,0,0
4870,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.10631,-0.6817,0.92184,-1.41464,-0.28185,0,0,0,1,0
4871,-0.25992,-0.30916,-0.1097,-0.0891,-0.02372,-0.04247,-0.86828,-0.19263,-0.34997,0.65323,-0.28185,0,0,1,0,0
4872,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.42782,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,1,0
4873,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.33927,0.13342,-0.34997,-1.11923,-0.28185,1,0,0,1,0
4874,-0.20959,-0.28992,-0.1097,-0.0891,-0.02372,-0.04247,-1.00613,-0.50781,-0.34997,0.35782,-0.28185,0,0,0,0,0
4875,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.01938,0.81812,-0.34997,-1.41464,-0.28185,0,0,1,0,1
4876,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.45513,1.07896,-0.34997,-1.41464,3.54793,1,0,0,1,0
4877,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.12067,-0.30131,-0.34997,0.06241,-0.28185,1,0,0,1,1
4878,-0.1502,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.00568,-0.6817,0.28593,-1.41464,-0.28185,1,0,0,1,0
4879,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.31032,-0.6817,0.92184,-0.233,-0.28185,0,0,0,1,0
4880,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.5462,1.0681,-0.34997,-0.82382,3.54793,0,0,0,1,0
4881,-0.25992,-0.34579,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.40999,-0.34997,-1.41464,-0.28185,1,0,1,0,0
4882,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.72373,-0.56215,-0.34997,0.35782,-0.28185,1,0,0,1,0
4883,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.78457,-0.64909,-0.34997,1.53945,-0.28185,0,0,0,0,0
4884,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.63904,-0.6817,0.60388,1.24404,-0.28185,0,0,0,1,0
4885,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.70412,0.80726,-0.03202,-0.52841,-0.28185,0,0,0,0,0
4886,-0.25992,-0.09087,-0.1097,-0.0891,-0.02372,-0.04247,-0.39081,1.94843,-0.34997,1.24404,-0.28185,0,0,1,0,0
4887,0.24809,-0.17304,0.51314,4.55984,-0.02372,-0.04247,0.81247,0.32905,-0.34997,-0.82382,-0.28185,0,0,0,0,0
4888,1.39754,-0.03585,-0.1097,-0.0891,-0.02372,-0.04247,0.33923,2.25274,-0.34997,-1.41464,-0.28185,1,0,0,0,1
4889,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.70408,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
4890,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.5264,-0.6817,9.82447,1.83486,-0.28185,0,0,0,1,1
4891,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
4892,-0.25992,-0.33857,-0.1097,-0.0891,-0.02372,-0.04247,-0.41276,0.8942,-0.34997,-0.82382,-0.28185,0,0,0,0,1
4893,-0.25992,-0.32869,-0.1097,-0.0891,-0.02372,-0.04247,-0.4704,-0.33391,-0.34997,0.35782,-0.28185,1,0,0,0,0
4894,0.13844,1.98031,-0.1097,-0.0891,-0.02372,-0.04247,-0.39081,2.77442,-0.34997,-1.11923,3.54793,0,0,0,0,0
4895,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53243,1.20938,-0.34997,1.24404,-0.28185,0,0,0,0,0
4896,2.27991,-0.22252,8.15334,-0.0891,-0.02372,-0.04247,-1.05358,-0.31218,-0.34997,1.53945,-0.28185,0,0,0,0,0
4897,-0.25992,-0.2315,-0.1097,-0.0891,-0.02372,-0.04247,1.33509,-0.6817,3.14749,-1.11923,-0.28185,0,0,0,1,1
4898,-0.25992,-0.34222,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.54041,-0.34997,-1.11923,-0.28185,0,0,0,1,0
4899,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.53044,-0.6817,0.92184,1.53945,-0.28185,0,0,0,1,0
4900,-0.25992,1.39031,-0.1097,-0.0891,-0.02372,-0.04247,1.07013,0.92681,-0.34997,0.35782,-0.28185,0,0,1,1,1
4901,-0.01613,0.06334,-0.1097,-0.0891,-0.02372,-0.04247,1.07013,1.11157,-0.34997,0.94864,-0.28185,0,0,1,1,1
4902,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.18843,-0.2361,-0.34997,-0.52841,-0.28185,0,0,1,0,1
4903,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.30367,0.22037,-0.34997,0.94864,-0.28185,1,0,1,0,0
4904,-0.20154,0.00541,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,3.54793,0,0,0,1,0
4905,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.35279,0.74205,-0.03202,0.35782,-0.28185,0,0,1,1,1
4906,-0.25992,3.00106,-0.1097,-0.0891,-0.02372,-0.04247,-0.92284,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
4907,-0.25992,-0.28083,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.30131,-0.34997,0.65323,-0.28185,0,0,0,1,0
4908,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.23279,0.76378,-0.34997,-0.52841,-0.28185,0,0,0,1,0
4909,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.05527,0.85073,-0.34997,-0.233,-0.28185,1,0,0,1,0
4910,-0.25992,0.29764,-0.1097,-0.0891,-0.02372,-0.04247,-0.44153,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
4911,-0.25992,-0.34521,-0.1097,-0.0891,-0.02372,-0.04247,-0.30093,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,1
4912,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.19079,-0.6817,-0.03202,1.83486,-0.28185,0,0,0,1,1
4913,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.6567,0.82899,-0.34997,-0.233,-0.28185,1,0,1,0,1
4914,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03478,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
4915,-0.25992,-0.34362,-0.1097,-0.0891,-0.02372,-0.04247,-1.10079,-0.6817,-0.34997,0.65323,-0.28185,0,0,1,1,0
4916,-0.12403,-0.34794,0.31072,3.04893,-0.02372,-0.04247,-1.1667,-0.2687,-0.34997,-0.233,-0.28185,0,0,0,1,1
4917,0.35976,4.24396,-0.1097,-0.0891,-0.02372,-0.04247,1.59321,-0.59475,-0.34997,-0.82382,-0.28185,0,0,0,0,1
4918,-0.25992,-0.27328,-0.1097,-0.0891,-0.02372,-0.04247,0.26308,0.07908,-0.34997,1.24404,-0.28185,1,0,0,1,1
4919,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.7277,-0.6817,1.23979,0.06241,-0.28185,0,0,0,1,1
4920,-0.25992,-0.16149,-0.1097,-0.0891,-0.02372,0.12774,1.41571,0.38339,-0.34997,0.35782,-0.28185,0,0,0,1,1
4921,-0.25992,-0.34794,0.20172,-0.0891,-0.02372,-0.04247,-0.9257,0.58989,-0.34997,-0.52841,-0.28185,0,0,1,0,0
4922,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,-0.39736,0.88333,-0.34997,1.53945,-0.28185,0,0,1,1,1
4923,-0.25992,-0.32861,-0.1097,-0.0891,-0.02372,-0.04247,-0.01938,1.48109,-0.03202,0.06241,-0.28185,1,0,1,1,1
4924,-0.25992,-0.33566,-0.1097,-0.0891,-0.02372,-0.04247,-0.40177,-0.04047,-0.34997,0.06241,-0.28185,0,0,0,0,1
4925,-0.25992,-0.33072,-0.1097,-0.0891,-0.02372,-0.04247,-0.98454,0.91594,-0.34997,1.24404,-0.28185,0,0,0,0,1
4926,-0.25992,-0.34157,-0.1097,-0.0891,-0.02372,-0.04247,-0.05142,0.18776,-0.34997,-0.52841,-0.28185,0,0,0,1,0
4927,2.80107,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.01234,-0.14915,-0.34997,-1.11923,-0.28185,1,0,0,1,1
4928,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.22733,-0.6817,0.60388,0.65323,-0.28185,0,0,0,1,0
4929,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,0
4930,-0.25992,-0.12188,-0.1097,-0.0891,-0.02372,-0.04247,-0.90863,0.50294,-0.34997,1.53945,-0.28185,0,0,0,1,0
4931,-0.25992,1.24532,-0.1097,-0.0891,-0.02372,-0.04247,0.49106,2.20927,-0.34997,1.24404,-0.28185,0,0,1,1,0
4932,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.58313,-0.27957,-0.34997,1.53945,-0.28185,1,0,0,1,0
4933,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.07064,0.43773,-0.34997,-1.11923,-0.28185,0,0,0,0,0
4934,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.82142,0.51381,-0.34997,-0.82382,-0.28185,0,0,0,1,0
4935,-0.25992,-0.26269,-0.1097,-0.0891,-0.02372,-0.04247,-0.76324,-0.51868,-0.34997,0.65323,-0.28185,0,0,0,1,1
4936,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.30367,0.22037,-0.34997,0.94864,-0.28185,1,0,1,0,0
4937,-0.25992,-0.32033,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.56215,-0.34997,1.83486,-0.28185,0,0,0,0,1
4938,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.70412,0.80726,-0.03202,-0.52841,-0.28185,0,0,0,0,0
4939,-0.16986,0.18441,-0.1097,-0.0891,-0.02372,-0.04247,0.92184,-0.52954,-0.34997,1.53945,-0.28185,0,0,0,0,0
4940,-0.01613,-0.13963,-0.1097,-0.0891,-0.02372,-0.04247,1.6567,0.51381,-0.34997,-1.41464,-0.28185,1,0,0,1,1
4941,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,0
4942,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,0.08995,-0.34997,-0.82382,-0.28185,0,0,0,0,1
4943,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.17432,-0.6817,-0.34997,-0.82382,3.54793,0,0,0,1,0
4944,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.71505,-0.6817,0.60388,1.53945,-0.28185,0,0,0,1,1
4945,-0.01912,1.25808,-0.1097,-0.0891,-0.02372,-0.04247,-0.35301,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
4946,-0.25992,-0.32758,-0.1097,-0.0891,-0.02372,-0.04247,-0.8651,-0.46433,-0.34997,-0.82382,-0.28185,0,0,0,1,0
4947,-0.25992,-0.29148,-0.1097,-0.0891,-0.02372,-0.04247,-0.97182,0.05734,-0.34997,-0.52841,-0.28185,0,0,1,0,1
4948,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.19246,-0.6817,1.23979,1.24404,-0.28185,0,0,0,1,1
4949,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.05527,0.85073,-0.34997,-0.233,-0.28185,1,0,0,1,0
4950,-0.25992,-0.33224,-0.1097,-0.0891,-0.02372,-0.04247,1.30508,1.94843,-0.03202,-1.41464,-0.28185,0,0,0,1,1
4951,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,1,0,0,1,0
4952,-0.25992,-0.34794,0.51314,3.78502,-0.02372,-0.04247,-0.05187,0.47034,-0.34997,0.35782,3.54793,0,0,0,0,1
4953,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.14076,-0.31218,-0.34997,1.24404,-0.28185,1,0,0,1,0
4954,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.58418,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
4955,-0.17517,-0.3421,-0.1097,-0.0891,-0.02372,-0.04247,-0.35949,0.54642,0.92184,1.53945,-0.28185,1,0,1,1,1
4956,0.34066,-0.18305,-0.1097,-0.0891,-0.02372,-0.04247,-0.98654,0.02474,-0.34997,-0.52841,3.54793,0,0,0,1,0
4957,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,0,0
4958,-0.25992,-0.08627,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,1
4959,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,0
4960,-0.25992,-0.30916,-0.1097,-0.0891,-0.02372,-0.04247,0.96544,2.04624,0.92184,-0.52841,3.54793,0,0,0,0,0
4961,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.88098,-0.6817,-0.34997,1.53945,-0.28185,1,0,1,1,0
4962,-0.25992,-0.3421,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.59475,-0.34997,-1.41464,-0.28185,0,0,0,1,1
4963,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.40882,-0.08394,-0.34997,-0.82382,-0.28185,1,0,0,0,1
4964,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1533,-0.18176,-0.34997,-0.233,-0.28185,0,0,0,0,0
4965,-0.25992,-0.14334,-0.1097,-0.0891,-0.02372,-0.04247,1.13668,-0.11655,-0.34997,-1.11923,-0.28185,0,0,0,0,1
4966,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.68147,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,0
4967,0.25888,0.60893,-0.1097,-0.0891,-0.02372,-0.04247,0.94265,0.04648,-0.34997,-0.82382,-0.28185,0,0,0,0,0
4968,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,1.46101,-0.6817,0.92184,0.65323,-0.28185,0,0,0,1,1
4969,-0.17517,-0.3421,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.59475,-0.34997,0.94864,-0.28185,0,0,1,1,0
4970,5.11745,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.94075,-0.25784,-0.34997,-1.11923,3.54793,1,0,1,1,0
4971,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
4972,-0.25992,-0.33118,-0.1097,-0.0891,-0.02372,-0.04247,-0.67582,-0.6817,1.55774,0.35782,-0.28185,0,0,0,1,1
4973,-0.25992,-0.18594,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,0.48121,1.23979,0.35782,-0.28185,0,0,0,1,1
4974,-0.25992,-0.27044,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,0
4975,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.26526,-0.48607,-0.34997,1.24404,-0.28185,0,0,1,0,0
4976,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.99202,-0.01873,-0.34997,-1.11923,-0.28185,1,0,0,0,1
4977,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.09865,-0.6817,-0.34997,-0.82382,-0.28185,1,0,0,1,1
4978,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.64423,-0.34997,0.35782,-0.28185,0,0,1,1,0
4979,-0.25992,1.21214,3.35053,-0.0891,-0.02372,-0.04247,0.07572,1.25286,-0.34997,0.35782,-0.28185,0,0,1,1,0
4980,-0.25992,0.07697,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.80714,-0.34997,-0.233,-0.28185,0,0,0,0,0
4981,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,0.65007,0.38339,1.55774,1.24404,-0.28185,1,0,0,1,1
4982,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.05527,0.93768,-0.34997,-0.82382,-0.28185,1,0,0,0,0
4983,3.77361,6.44745,1.05294,-0.0891,-0.02372,-0.04247,-0.71912,-0.31218,-0.34997,-0.82382,3.54793,1,0,0,0,0
4984,-0.25992,-0.28476,-0.1097,-0.0891,-0.02372,-0.04247,0.44293,0.18776,-0.34997,-0.82382,-0.28185,0,0,0,0,1
4985,-0.25992,-0.29148,-0.1097,-0.0891,-0.02372,-0.04247,-0.59401,0.12255,-0.34997,0.35782,-0.28185,0,0,0,0,0
4986,-0.25992,-0.243,-0.1097,-0.0891,-0.02372,-0.04247,-0.15536,-0.6817,2.82954,0.94864,-0.28185,0,0,0,1,0
4987,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,1
4988,-0.19248,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.25784,-0.34997,-0.82382,-0.28185,1,0,0,0,0
4989,0.34402,3.51662,-0.1097,-0.0891,-0.02372,-0.04247,-0.50026,-0.35565,-0.34997,-0.82382,-0.28185,1,0,0,0,1
4990,-0.25992,-0.33845,-0.1097,-0.0891,-0.02372,-0.04247,1.33747,0.49208,-0.34997,0.35782,-0.28185,0,0,0,0,1
4991,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.04969,-0.40999,-0.34997,1.53945,-0.28185,0,0,0,0,0
4992,0.04205,-0.34366,-0.1097,-0.0891,-0.02372,-0.04247,-0.01234,-0.18176,-0.34997,-0.52841,-0.28185,0,0,0,0,1
4993,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.22903,-0.39912,-0.34997,1.24404,-0.28185,1,0,0,1,1
4994,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.42913,-0.6817,0.28593,0.94864,-0.28185,0,0,0,1,1
4995,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.61255,0.75291,-0.34997,-1.11923,-0.28185,0,0,0,0,1
4996,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.41238,0.2095,-0.34997,0.35782,-0.28185,1,0,0,0,0
4997,2.0105,4.64171,-0.1097,-0.0891,-0.02372,-0.04247,-0.94394,0.43773,-0.34997,0.06241,-0.28185,1,0,0,0,1
4998,-0.25992,-0.28507,-0.1097,-0.0891,-0.02372,-0.04247,-0.86242,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,0
4999,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.15582,1.00289,-0.34997,0.65323,3.54793,0,0,0,1,0
5000,0.14864,1.85818,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.61649,-0.34997,-1.11923,-0.28185,1,0,0,1,1
5001,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.00388,0.83986,-0.34997,1.24404,-0.28185,0,0,0,1,0
5002,0.34402,1.48183,-0.1097,-0.0891,-0.02372,-0.04247,-0.67114,-0.6817,2.51159,1.24404,-0.28185,0,0,0,1,1
5003,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
5004,-0.25992,-0.33434,-0.1097,-0.0891,-0.02372,-0.04247,-0.96324,-0.6817,2.19364,1.24404,-0.28185,0,0,0,1,1
5005,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,1,1,0
5006,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
5007,-0.17939,-0.34794,0.1936,-0.0891,-0.02372,-0.04247,0.31787,-0.56215,-0.34997,-1.11923,-0.28185,0,0,0,1,0
5008,-0.22636,-0.33338,-0.1097,-0.0891,-0.02372,-0.04247,0.55253,-0.35565,-0.34997,0.06241,-0.28185,0,0,0,0,0
5009,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.11173,0.76378,-0.03202,0.94864,-0.28185,0,0,0,1,0
5010,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.92414,-0.46433,-0.34997,-0.233,-0.28185,0,0,0,1,0
5011,-0.25992,1.31855,-0.1097,-0.0891,-0.02372,-0.04247,-0.57052,0.13342,-0.34997,-0.52841,3.54793,1,0,1,1,0
5012,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.81358,2.54618,-0.34997,-1.41464,-0.28185,0,0,0,1,1
5013,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.14118,-0.6817,2.51159,0.06241,3.54793,1,0,0,1,0
5014,-0.25992,-0.28822,-0.1097,-0.0891,-0.02372,-0.04247,0.40704,-0.18176,-0.34997,-0.52841,-0.28185,0,0,0,0,0
